subject_code,subject,tik_number,tik_name,tik_classifier_id,uik_count,uik_voting_address_count,missing_uik_voting_address_count,tik_address_present,tik_phone_present,fallback_present,priority_missing_uiks
42,Кемеровская область - Кузбасс,19,Ленинск-Кузнецкая,5701ed2e-0755-449e-ae69-04b56242c4d8,22,0,22,1,1,1,0
42,Кемеровская область - Кузбасс,30,Новокузнецкая,50196b5b-c16c-4969-a66d-44a21b34713f,22,0,22,1,1,1,0
52,Нижегородская область,14,Вознесенская,5bc99a76-a5e3-4a85-9fde-2bee8b4884cc,22,0,22,1,1,1,0
52,Нижегородская область,27,Краснобаковская,26355856-0f3a-4f74-96a4-9b5116578893,22,0,22,1,1,1,0
58,Пензенская область,7,Башмаковская,263ce41c-699b-445c-bcc4-fe10df676a9c,22,0,22,1,1,1,0
58,Пензенская область,21,Лунинская,45408393-c12e-449b-9178-93504b652b9f,22,0,22,1,1,1,0
66,Свердловская область,77,Североуральская городская,c5c6aa33-ea29-4410-9367-91c7f8f64c2f,22,0,22,1,1,1,0
86,Ханты-Мансийский автономный округ - Югра,6,Мегионская городская,31bf442c-3947-417c-a69b-1ba57e03b63b,22,0,22,1,1,1,0
86,Ханты-Мансийский автономный округ - Югра,22,Югорская городская,381aa3d3-1eea-4f15-83f0-625c6ae3c374,22,0,22,1,1,1,0
31,Белгородская область,12,Красненская,cfbcc142-a7b2-479e-b07d-b3f675dab839,21,0,21,0,1,1,0
35,Вологодская область,20,Тарногская,b92e5003-335d-4a0a-a244-37851a4ad1bd,21,0,21,1,0,1,0
42,Кемеровская область - Кузбасс,31,Осинниковская городская,895090d1-1808-4c8c-8af9-28ac626b66e1,21,0,21,1,1,1,0
42,Кемеровская область - Кузбасс,43,Чебулинская,ece4699f-b44c-4f48-8ba7-9ae6a5e1c615,21,0,21,1,1,1,0
58,Пензенская область,14,Земетчинская,1c1d0b49-8e2b-4bcf-95e2-ef44721a25f0,21,0,21,1,1,1,0
58,Пензенская область,25,Неверкинская,e77324e6-ef3d-4ee7-b5b8-8aad3b1381cd,21,0,21,1,1,1,0
66,Свердловская область,39,Пышминская,6c2ce6df-605a-4742-8963-012b3ef54ec1,21,0,21,1,1,1,0
74,Челябинская область,39,Усть-Катавская городская,38d46053-e98d-46a7-9087-5b21055abfd3,21,0,21,1,1,1,0
86,Ханты-Мансийский автономный округ - Югра,4,Кондинская,cced9e24-0d1d-4daa-b9e0-24d83fd9f338,21,0,21,1,1,1,0
35,Вологодская область,12,Кадуйская,7b1056f6-9276-4ff0-b765-ba538145147c,20,0,20,0,1,1,0
42,Кемеровская область - Кузбасс,32,Полысаевская городская,9bad5272-1e0e-48ac-bb19-4989cf3a56f9,20,0,20,1,1,1,0
52,Нижегородская область,25,Княгининская,07dc57bf-722c-4825-a227-3444035a22c8,20,0,20,1,1,1,0
52,Нижегородская область,26,Ковернинская,2c2fb194-d6d9-4912-b7b5-99df428e2cb8,20,0,20,1,1,1,0
52,Нижегородская область,33,Навашинская,3abc7e61-ca5d-4410-a9f9-ae05b7622580,20,0,20,1,1,1,0
52,Нижегородская область,52,Спасская,764b8a9b-4b36-48af-bd83-ce143027e65a,20,0,20,1,1,1,0
52,Нижегородская область,54,Тоншаевская,2c9fb022-e8a8-4f0f-96cc-2fc95468b667,20,0,20,1,1,1,0
58,Пензенская область,34,Шемышейская,f332bf8f-7226-4521-8ea0-21dc5d13959c,20,0,20,1,1,1,0
66,Свердловская область,34,Ирбитская городская,f22e059c-c31c-4d1b-8bfa-9cbc2dce6910,20,0,20,1,1,1,0
66,Свердловская область,41,Слободо-Туринская,20bf5dab-924c-43cc-8bee-746a172edbd0,20,0,20,1,1,1,0
66,Свердловская область,68,Качканарская городская,2f672a04-1856-4b09-b4b8-00f61e58b2cf,20,0,20,1,1,1,0
74,Челябинская область,31,Нязепетровская,56fd5961-d532-411b-be9b-2f862cca5512,20,0,20,1,1,1,0
74,Челябинская область,49,Южноуральская городская,c1485159-9c4a-4a32-a253-fe8609e93f36,20,0,20,1,1,1,0
86,Ханты-Мансийский автономный округ - Югра,2,Березовская,1a3cda02-9cdf-45e9-8094-b50162fc6c4c,20,0,20,1,1,1,0
86,Ханты-Мансийский автономный округ - Югра,5,Лангепасская городская,12b35178-c206-49fe-9939-0f5f55dcb751,20,0,20,1,1,1,0
86,Ханты-Мансийский автономный округ - Югра,15,Радужнинская городская,bd324607-263a-4b28-a6dc-6d0fba9f66f8,20,0,20,1,1,1,0
86,Ханты-Мансийский автономный округ - Югра,19,Урайская городская,ecd70202-9945-4ad4-85ac-62b59947008b,20,0,20,1,1,1,0
35,Вологодская область,7,Вожегодская,97e1ea2d-92f8-4609-aa18-740df7eb7ff9,19,0,19,0,1,1,0
35,Вологодская область,17,Нюксенская,3e5e916a-2ea0-449a-8110-cd756959073f,19,0,19,0,1,1,0
42,Кемеровская область - Кузбасс,8,Калтанская городская,6edc1cea-0d2d-419e-a825-5c790968a471,19,0,19,1,1,1,0
42,Кемеровская область - Кузбасс,11,"Кемерово, Кировская",e341b434-aba0-49b6-acaa-77c922835810,19,0,19,1,1,1,0
52,Нижегородская область,58,Шатковская,f3718161-6482-4015-b7fb-f1404ec38253,19,0,19,1,1,1,0
58,Пензенская область,31,Сосновоборская,d612a2b9-50ec-4454-8ac1-2de2aa502bbf,19,0,19,1,1,1,0
66,Свердловская область,29,Байкаловская,7b31ee19-cd3c-4c27-878e-d034faf6619c,19,0,19,1,1,1,0
66,Свердловская область,64,Верхотурская,1ad1ef58-1742-4fd3-b0f0-53a642d1f305,19,0,19,1,1,1,0
66,Свердловская область,75,Новолялинская,fe78da83-9716-48b5-903a-afc4994e9cef,19,0,19,1,1,1,0
35,Вологодская область,13,Кирилловская,dcc953af-e509-4b0f-bf14-6bc4e1f203b8,18,0,18,0,1,1,0
35,Вологодская область,24,Харовская,49a962b9-36a8-4bdd-9169-b67e7eaa31c5,18,0,18,1,1,1,0
52,Нижегородская область,11,Варнавинская,70b442bd-a386-437e-a41c-86a45f89997a,18,0,18,1,1,1,0
52,Нижегородская область,45,Перевозская,95836f68-b6bd-4cb8-9eb0-22951ed2b080,18,0,18,1,1,1,0
58,Пензенская область,20,Лопатинская,ddcd741b-57ec-465d-bb1b-739e0b904b7a,18,0,18,1,1,1,0
58,Пензенская область,28,Пачелмская,7d3f1cd4-f3b2-499d-bb1c-5d2fe2c72cf3,18,0,18,1,1,1,0
66,Свердловская область,36,Камышловская городская,0660ad36-82b1-4017-b5ed-7fb6f763fb1f,18,0,18,1,1,1,0
66,Свердловская область,71,Красноуральская городская,68c961d7-ab9b-48f8-8191-fccaf25a6958,18,0,18,1,1,1,0
35,Вологодская область,2,Бабушкинская,dcef0a8e-0b9b-4f9a-9e37-4d0fef4cb95d,17,0,17,1,1,1,0
42,Кемеровская область - Кузбасс,38,Тайгинская городская,17daa492-ec7e-4959-b67e-d91d9d65bae3,17,0,17,1,1,1,0
52,Нижегородская область,53,Тонкинская,e678eb23-a4c2-4ec3-a51d-1f35100466ec,17,0,17,1,1,1,0
52,Нижегородская область,56,Чкаловская,d78e4871-b870-42d8-9ab3-915127456cd3,17,0,17,1,1,1,0
58,Пензенская область,32,Спасская,de74af9f-c93b-4679-9927-57ae0405ade7,17,0,17,1,1,1,0
58,Пензенская область,33,Тамалинская,25813e81-1ba1-4034-bb86-18e874cc437e,17,0,17,1,1,1,0
66,Свердловская область,60,Шалинская,6f7f6425-b045-4ecb-84e0-3753ad931001,17,0,17,1,1,1,0
66,Свердловская область,74,Нижнетуринская,ee3a31e0-3d83-4415-ba6b-7d0b47714d57,17,0,17,1,1,1,0
66,Свердловская область,79,Серовская,175a7ecc-0fab-471a-adfa-d6dcaa2b49d7,17,0,17,1,1,1,0
74,Челябинская область,17,Трёхгорная городская,b94e9df9-3004-4e52-8eed-cecc52f6e061,17,0,17,1,1,1,0
86,Ханты-Мансийский автономный округ - Югра,1,Белоярская,8ada8db9-0762-498d-8cf2-31636e9719dc,17,0,17,1,1,1,0
31,Белгородская область,14,Краснояружская,2c8799d5-ffc7-4ba3-a29b-0c54f2756ad8,16,0,16,0,1,1,0
42,Кемеровская область - Кузбасс,25,"Новокузнецк, Кузнецкая",d9874634-4f3d-4a5e-95c8-3e1e6e2a4b57,16,0,16,1,1,1,0
52,Нижегородская область,7,Большемурашкинская,05bed3fb-1825-47a8-960a-e9be337309a3,16,0,16,1,1,1,0
58,Пензенская область,8,Бековская,d4c9258a-5de3-4288-a260-202929ed2e52,16,0,16,1,1,1,0
58,Пензенская область,11,Вадинская,8214c130-e182-4822-8519-866377b7fac7,16,0,16,1,1,1,0
58,Пензенская область,22,Малосердобинская,98acc5cc-7090-4b15-afd5-28ff7d882180,16,0,16,1,1,1,0
66,Свердловская область,47,Ачитская,73534bec-5bdd-42d1-aa39-873bb1b366a5,16,0,16,1,1,1,0
66,Свердловская область,69,Карпинская городская,95ab4266-626d-44fb-bed4-6969b0d4e970,16,0,16,1,1,1,0
86,Ханты-Мансийский автономный округ - Югра,14,Пыть-Яхская городская,332c009c-997b-440a-8d6a-ae1d3e1283a6,16,0,16,1,1,1,0
42,Кемеровская область - Кузбасс,15,Кемеровская,bf395305-95a1-4a46-8e5e-c61919480f6e,15,0,15,1,1,1,0
58,Пензенская область,24,Наровчатская,c1fb8d9b-3391-487e-9610-e2a0268bdd86,15,0,15,1,1,1,0
74,Челябинская область,11,Карабашская городская,ee54b15f-3361-437b-8bd9-78f7b26e7ce0,15,0,15,1,1,1,0
86,Ханты-Мансийский автономный округ - Югра,13,Покачевская городская,fcecd193-ad44-4090-b8af-006a9cf5b468,15,0,15,1,1,1,0
91,Камчатский край,8,Соболевская,9320706a-2937-46e3-9d76-3370a50948b6,15,0,15,1,1,1,0
89,Ямало-Ненецкий автономный округ,10,Салехардская городская,dab6b997-d3b4-45b1-b201-e0eff4d580bd,14,0,14,1,1,1,0
35,Вологодская область,22,Усть-Кубинская,654efea4-9174-4d39-afc6-c5edea2f3f1d,13,0,13,0,1,1,0
58,Пензенская область,15,Иссинская,32541082-eba1-4a02-b829-0dfaa27b157b,13,0,13,1,1,1,0
66,Свердловская область,19,Кировградская городская,f2ce7dd2-c4e8-43cb-b1aa-3970f3495b79,13,0,13,1,1,1,0
66,Свердловская область,67,Ивдельская городская,5247954a-81d6-4f63-944f-399b051961e8,13,0,13,1,1,1,0
66,Свердловская область,5,Арамильская городская,787d834a-d126-471d-8710-b1ffb45b9a5f,12,0,12,1,1,1,0
89,Ямало-Ненецкий автономный округ,11,Тазовская,f7ed6726-a57d-4ca3-967a-0b6c09a85c22,12,0,12,1,1,1,0
35,Вологодская область,4,Вашкинская,851c27f9-2fe5-4e21-8356-3799c1d89143,11,0,11,0,1,1,0
89,Ямало-Ненецкий автономный округ,4,Муравленковская городская,b27ea875-358d-4e3c-a951-e99a7f9a306d,11,0,11,1,1,1,0
58,Пензенская область,17,Камешкирская,65bcd703-4acf-427f-9389-b379ef6ff34c,10,0,10,1,1,1,0
66,Свердловская область,27,Среднеуральская городская,8deed1d6-148a-420a-95ab-8b8e06fdeee0,10,0,10,1,1,1,0
35,Вологодская область,15,Междуреченская,efd0cf5f-75a1-4526-a173-69c8235b5754,9,0,9,0,1,1,0
42,Кемеровская область - Кузбасс,15,Кемеровская,db6972a0-28f9-4347-8404-3019ed4b644e,9,0,9,1,1,1,0
52,Нижегородская область,44,Первомайская,351f2542-2e83-40e5-a11b-c25cd82aac8f,9,0,9,1,1,1,0
66,Свердловская область,73,Нижнесалдинская городская,da64a5a7-eec9-4de3-bd7e-6665460a4042,8,0,8,1,1,1,0
91,Камчатский край,5,Мильковская,d4f7d3dc-aace-414e-a8b5-dd105a6e1fb4,8,0,8,1,1,1,0
91,Камчатский край,12,Олюторская,39cfa333-927e-4e3b-ab88-88bcf45b9324,8,0,8,1,1,1,0
91,Камчатский край,14,Тигильская,8df92bb8-cc17-47fe-b435-7df9bf5d2efd,8,0,8,1,1,1,0
66,Свердловская область,51,Дегтярская городская,c40b3407-a103-4266-9687-aec36d5366e1,7,0,7,1,1,1,0
91,Камчатский край,9,Усть-Большерецкая,9fb00437-59dd-41cb-99e5-aa46b77a3589,7,0,7,1,1,1,0
66,Свердловская область,18,Верхнетуринская городская,fe7a0c43-a428-4b94-b864-8bdbe8e4a795,6,0,6,1,1,1,0
66,Свердловская область,40,Рефтинская поселковая,1e6b3ac5-4ac4-426b-b03a-190e8366039c,6,0,6,1,1,1,0
66,Свердловская область,48,Бисертская поселковая,9137204d-c23b-4ea8-9167-f63fb09ddae7,6,0,6,1,1,1,0
66,Свердловская область,49,Верхнетагильская городская,3be2255d-522d-422e-b425-deb9ec9cfb42,6,0,6,1,1,1,0
66,Свердловская область,80,Таборинская,375d95bc-b421-49c6-abcc-d1b57751e343,6,0,6,1,1,1,0
91,Камчатский край,11,Карагинская,bfda8244-cbe0-407d-828d-c3cbe1e59e48,6,0,6,1,1,1,0
42,Кемеровская область - Кузбасс,15,Кемеровская,0d23e416-e1d6-42cc-abc1-a050f7a76d20,5,0,5,1,1,1,0
66,Свердловская область,26,Свободненская поселковая,9f3ff982-89a2-4a67-b036-918f35a49973,5,0,5,1,1,1,0
66,Свердловская область,38,Малышевская поселковая,9885b3e8-adeb-4ed9-9383-6cabd558bc7e,5,0,5,1,1,1,0
66,Свердловская область,65,Волчанская городская,760843cc-a674-4fb6-a3ca-1fd2db99c85f,5,0,5,1,1,1,0
66,Свердловская область,66,Гаринская,12a5615c-a326-49e0-8d61-a8fac8d6228b,4,0,4,1,1,1,0
89,Ямало-Ненецкий автономный округ,2,Красноселькупская,3d401a6e-6b1d-4ae5-ae54-97e278008c6c,4,0,4,1,1,1,0
66,Свердловская область,76,Пелымская поселковая,80e55671-8dba-4e0c-8e0b-cb36a4a4d9bc,3,0,3,1,1,1,0
74,Челябинская область,12,Локомотивная поселковая,87f27813-6dd1-4f41-a920-f687bf48b3bf,3,0,3,1,1,1,0
91,Камчатский край,2,Быстринская,cee40a17-e434-42a5-a98e-251a61e11646,3,0,3,1,1,1,0
66,Свердловская область,31,Верхнедубровская поселковая,638504bc-871d-4620-a3e8-2b18984afec8,2,0,2,1,1,1,0
66,Свердловская область,50,Верх-Нейвинская поселковая,85282764-6235-4549-9621-2ce7e1a4c770,2,0,2,1,1,1,0
